Spotify_ID,Sanatçı,Followers,Popularity,Genres,Spotify,Wikipedia,Every Noise at Once
4VUSj3RIBclRv2i6d8NDS8,selim güler,93.0,1.0,arabesk,arabesk,,
47wr71e9HUGFYrZ55K1BUj,burak kalaycı,92.0,0.0,turkish pop,,,
4Ns0sUBBQ4SwV89TmCVfSB,ercüment ateş,89.0,4.0,anatolian rock,anatolian rock,,
3E3fPzaDTVIGKHH2VIQbXc,tuncay yalın,86.0,0.0,arabesk,arabesk,,
6uRrJkQ9X3MXD2uIevMn5B,deniz erdoğan,86.0,3.0,arabesk,,,
2A8oQLWTlREl9YPdLuWAhS,sedat yüce,84.0,0.0,turkish pop,turkish pop,,
2QzwbIMSVvqAg1DXhd0C0r,eda pala,84.0,0.0,turkish pop,turkish pop,,
105JtTgIDl1Hlg3cVadfDd,rutkay aziz,83.0,8.0,turkish pop,,,
5ilY0TTr77WG3rfL5HZfHJ,öykü & berk,83.0,3.0,turkish pop,turkish pop,rap,
7tJhaPO9jGdb0YZ65w2cNr,onur akay,81.0,1.0,arabesk,arabesk,,
5iV4b6SvBrLZ6IFwyJ6jWy,hüsnü özkartal orkestrası,80.0,1.0,anatolian rock,anatolian rock,,
7IBgaEIjhKA5Xfixitaatr,lokomotif,80.0,5.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
4EURgTTqaR97N9atn2HdS2,caner güneysu,79.0,8.0,turkish pop,turkish pop,,
0Ngvs1dpFZHZplyCjuncen,mahmut görgen,78.0,4.0,arabesk,arabesk,,
4tiLZYrDN3Ygo0HD7gemVZ,cüneyt çakım,78.0,0.0,turkish pop,turkish pop,,deep turkish pop
4OkAMtlxxvbRHsTahzOX3v,tuba önal,78.0,0.0,turkish pop,turkish pop,,
5akuU3cVUSr4d0gqaVJ7rt,mustafa süder,78.0,6.0,turkish pop,turkish pop,,
3vqGMkzHBP0FJxXkgVfjQS,demet tuncer,77.0,0.0,turkish pop,,,
2huGgZJh7zUXLLK0NarrRn,anatolian rock laboratory,76.0,10.0,anatolian rock,anatolian rock,,
4lzAnBvARdPE7dp1axZR2w,kıvanç öner,75.0,0.0,turkish pop,turkish pop,,
696fWbqWvo9MCgLzLBOnGQ,üsküdar musiki cemiyeti,75.0,0.0,arabesk,arabesk,,
1z1kKsb1mJNLkCqvqHFw4S,fresh sorgu,73.0,0.0,turkish hip hop,turkish hip hop,,turkish trap
4UulxqKaCamJdkT48hlbWR,aylin vatankoş,72.0,0.0,arabesk,,,
0GWEeflJU25XHwLcNBbLBy,salih baysal,72.0,0.0,"tribal house, cool jazz, anatolian rock","tribal house, cool jazz, anatolian rock",,
2yhffSEz4aqWIDYCScr8XK,mazlum kiper,70.0,1.0,turkish pop,,,
5H54Fsv1NXNTcR3W1FbE5e,çocuk kalbim seni söyler korosu,70.0,1.0,anatolian rock,anatolian rock,,
5hmobdRusjMU5su9IWWcFI,şarabesk,70.0,2.0,arabesk,arabesk,,
4tQnGxltEoQft0GRsHs2GK,serter bağcan,69.0,0.0,anatolian rock,anatolian rock,,
0hIXOZmMxkOrdyAFRJifm2,aycan çelik,68.0,3.0,turkish pop,turkish pop,,
6zMfBqUMTk9EqzFQHKWhRZ,yılmaz şanlıel,67.0,0.0,anatolian rock,,,
0E1o9GEVXVbfvEiCTyJZuf,tulpar,66.0,6.0,arabesk,arabesk,,turkish metal
29R8LuW0b4KbZoA3BMAwc7,cemal güney,66.0,0.0,arabesk,arabesk,rap,
3bylrIfMFKEH4VLxDLo96F,gülden esen,66.0,0.0,arabesk,"arabesk, turkish pop",,
7nTM6CZ7Q8A4MEDVi6baLY,aygen bilge,65.0,1.0,anatolian rock,anatolian rock,,turkish jazz
0YkzaJwh88jmXtQu1V5VfV,selim çaldıran,64.0,3.0,turkish pop,turkish pop,,
49RvRbFnNzvqeOOBREWPo6,garez,64.0,5.0,turkish hip hop,reggaeton mexa,,
53cLReolHICvBDceb3Wgpb,ali çetin,63.0,0.0,anatolian rock,,,
795aLL88koYRJZvMhXnMkE,murat uncuoğlu,63.0,9.0,turkish pop,"melodic techno, melodic house, indie dance",,turkish electronic
1BYwFd3xvbbi2bxNisk8iH,sadegül sayın,62.0,0.0,"arabesk, turkish pop","arabesk, turkish pop",,
2gwmLEmQML5AUzOqAerNh3,burak yıldırım,61.0,10.0,arabesk,arabesk,,
6gOnFxAryqJmXSsoH8tk8j,kasırga,61.0,0.0,turkish hip hop,turkish hip hop,,turkish hip hop
0D0a3EOSXaeGHp4PwIa10z,metin alkanlı,61.0,0.0,anatolian rock,anatolian rock,,turkish psych
6ZgQWt91Ts9nQiDru4I1os,denız erten,61.0,1.0,turkish pop,,"disco, pop",
0ntQKF2sW2PpdnCpR8EUAw,lendua,60.0,0.0,turkish hip hop,turkish hip hop,,
4ITRv2u671Tj3OSzB6dXDE,yunusemre,60.0,0.0,turkish pop,,,
3eW90LtiSrLpgFby80zey3,müjdat gezen,60.0,1.0,anatolian rock,arabesk,,
2wdahfzAhUbcrkbxFCBtcj,3 ozan,59.0,0.0,"anatolian rock, psychedelic rock",,,turkish psych
1PQNdx0oNrAu5rB87Atpil,güray binay,59.0,0.0,anatolian rock,anatolian rock,,
1Lvqed9Ea7oezWLsS2Pdd6,şanar yurdatapan,59.0,1.0,anatolian rock,anatolian rock,,
2DvGA4x37vqcUrNeo1wHJ1,cevat sedef,58.0,0.0,anatolian rock,anatolian rock,,turkish psych
2kSWnP3f6bhhOqEjehg2Sc,ayhan çakar,56.0,0.0,turkish pop,turkish pop,,
4XvEEEavLzkTk92gdSAWg1,semra sine,55.0,0.0,anatolian rock,anatolian rock,,
7IsvBlSK1EAUFR7hQGFPgr,ogan aydın,55.0,5.0,turkish pop,turkish pop,,
6intKDOvZK0z5mUVc0cpoq,haydar karadağ,55.0,1.0,turkish pop,turkish pop,,
5aZL3Zw1y8mj1XDjKSUXPI,emre erdal,54.0,0.0,turkish pop,,,
4krWfgWzwP2g9zpk8ibW38,yağız çınar,54.0,0.0,turkish pop,turkish pop,,
1Lg0HfMEm8JsBfr98cBlRk,türk musiki heyeti,54.0,0.0,arabesk,arabesk,,
5ULNgncveHhYM0KrrVvVG2,türeyiş,54.0,0.0,anatolian rock,anatolian rock,,
3vD8E1hwsuYZEniBzu0Yd6,dilek budak,53.0,0.0,turkish pop,turkish pop,,deep turkish pop
4cXuxehc0yuaErRTVvRZW9,ruhi sarı,51.0,23.0,"turkish pop, arabesk, karadeniz folk","turkish pop, arabesk, karadeniz folk",,
7K21IBOFJAq7vvw3b7hnPW,gonca gül,50.0,0.0,arabesk,,,
3N2w8IYgoLkLUY3LmrH6CQ,mahmur handan hanım,50.0,0.0,"arabesk, tango",,,
27L9cit74jbaVSPy7iCIwA,esin alp,50.0,0.0,turkish pop,,,deep turkish pop
4uvqhAc51Bo6Q9jpW1ErGK,yolda,49.0,7.0,anatolian rock,"anatolian rock, turkish pop",özgün,turkish jazz
7bF899xGLkRSTzWxSJHFCX,cem davran,48.0,8.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
0OHqKTrQ5nCrwAtEckCcAI,saadet gürses,48.0,0.0,anatolian rock,anatolian rock,,
2t1HISCjjAIbBXt7kXilFo,zeynep bakşi karatağ,48.0,2.0,anatolian rock,"arabesk, turkish pop",,
5968hjNJKDWF8EZWXR4grO,ufuk hastoprak,47.0,4.0,turkish pop,turkish pop,,
0grQqhjRxfYwcoUj1TYIr2,fevzi,47.0,0.0,arabesk,"karadeniz folk, oyun havasi",,
72AVJQfBFQUpj1MRZ0qge1,bahar dierkes,46.0,0.0,turkish pop,turkish pop,,
1JDSfThL75Q8eL8auGWSs4,ayşen gruda,46.0,1.0,anatolian rock,anatolian rock,,
4xWXXU9UDAATTkjAVdJo5j,ahmet kılıç,44.0,0.0,"disco house, turkish pop","deep house, house",,
4fhrR5Y5QTrIfcYVExMoX0,attila özdemiroğlu,42.0,0.0,anatolian rock,anatolian rock,pop,
0lp56bqi3yvh7s5pqilyGI,şahin gültekin,42.0,0.0,anatolian rock,"oyun havasi, arabesk",halk,
3JwAnLSunWARygVUFjJzMc,sinan sami,41.0,0.0,"oyun havasi, arabesk","karadeniz folk, oyun havasi",,
3HpNVihCKGJjRw2A5iJvUB,can tufan,41.0,0.0,turkish pop,,,
7LrqWHsioGvrgdXQmGB4li,akkaş,40.0,6.0,turkish hip hop,,,
2aUzRcoSDVVFopxD12j9s7,yıldırım caner,40.0,0.0,arabesk,arabesk,,arabesk
3vGDQ6B9a69muu3iSljqIX,kupa dörtlüsü,40.0,0.0,anatolian rock,anatolian rock,,
47GDr1pe4uQs3vUMVOEXpZ,ozan barış sanlısoy,40.0,4.0,anatolian rock,,metal,
6SKW0orhXpM2bxp2KhWeMq,cem karaca ve apaşlar,39.0,0.0,anatolian rock,anatolian rock,,
5HGlt5VyROgsZCbfpg0npA,ece ülker,39.0,0.0,"vocal jazz, turkish pop","vocal jazz, turkish pop",,
4akuBVfGNrog5QxqchJemw,serkan çağrı,38.0,0.0,arabesk,oyun havasi,,
7obyGLiySkE9yKo5JCPTnf,osman bayşu,38.0,0.0,arabesk,arabesk,,
5ac1fdvofWoAjX2WAcCTDs,nida ünsal,37.0,0.0,turkish pop,turkish pop,,
5pdIZj7zIDo0GuD1dSdzZt,sevil öztatlı,37.0,1.0,anatolian rock,anatolian rock,,
46RkFDRIxN8s01NAVomF27,güçlü soydemir,36.0,0.0,arabesk,arabesk,,arabesk
5hSjU357rghlPr7EUAJQSz,mehmet taneri,35.0,0.0,turkish pop,turkish pop,rap,
52IaajC9fagTZa4z3Mq0kr,nasıl yani,33.0,2.0,turkish pop,,,
5OJN6S9b3csQen4T4CU7pW,urfalı babi,33.0,0.0,anatolian rock,anatolian rock,,turkish psych
0cWvZkyfBFGRV5nWnASE5l,zuhal eğilmez,33.0,0.0,arabesk,arabesk,,
1Bps5P2ajANOZmtcQ5fUTO,mustafa savaş,33.0,0.0,anatolian rock,anatolian rock,,
1MCHfg2xzG0kbQuR4xIkhM,turgut karadeniz,33.0,0.0,arabesk,arabesk,,
61EGYOxN5Ax5T80YuDQ8wz,dj argub,32.0,13.0,turkish hip hop,turkish hip hop,,
0u070nN4Nt9FKNxdiXUMnB,suikast,31.0,0.0,turkish hip hop,turkish hip hop,,
2Ara25cC8g2CGnmtFh2qp7,naşide göktürk,30.0,11.0,arabesk,"arabesk, turkish pop",,
61SrFi0ndJlqbiJDmTzHh0,kenan işık,30.0,2.0,"arabesk, turkish pop",,,
3wlNJPMj0ECybrqL6D0SIQ,aydın şen,30.0,0.0,arabesk,,,
3wj5yqDBZIfswW64ytMHJf,gülten kaya hayaloğlu,29.0,0.0,turkish pop,,,
5tptV7ygFRDMN7GQ5BMPs4,mustafa alabora,29.0,1.0,turkish pop,,,
53bm99MvgBDtqQvp0B1Vov,t.p.a.o. batman orkestrası,29.0,0.0,anatolian rock,anatolian rock,pop,
5EeoltFl7KK6LgBQV3gkaw,sadi hoşses,28.0,0.0,"arabesk, ghazal",arabesk,,
3nNp7l1C8YTwMXYmphGJze,h.gürses,27.0,0.0,arabesk,arabesk,klasik,
2FNTiMwzHuDSKXvwp5YiMH,handan yazgan,27.0,0.0,anatolian rock,anatolian rock,,
1TqdqsCWj30pWWY5XhzEzv,avni seçilmiş,27.0,0.0,anatolian rock,anatolian rock,,
39WIP64IJa6732by9nAXiO,zeynep tunuslu,27.0,0.0,turkish pop,turkish pop,,
4d55Tg1fDS5J2xYIYXoXxK,halit çelikoğlu,26.0,0.0,arabesk,arabesk,,
5PDidVq6gAMskCEW59l1nH,grup gmg,26.0,0.0,turkish pop,turkish pop,,
2lkT9CBLMPCiuLkufcDerA,çiğdem talu,26.0,0.0,turkish pop,turkish pop,pop,
1TRYbD6L9e4toEyFPJD1WU,meral atakök,25.0,0.0,anatolian rock,anatolian rock,,
4UrLNiNmTUuwPzi5EP0Evq,yeşim dorukan,25.0,0.0,turkish pop,turkish pop,,
7ldUAuROHhBwzOi4bH5FeG,meltem cumbul,24.0,7.0,turkish pop,,,
08fmmgZtxMiHz7dXPUX1KA,melih şengül,24.0,0.0,turkish pop,turkish pop,ska,
0doD3lUtlOu18r4JPqZDHE,hüseyin karadayı,23.0,1.0,turkish pop,turkish pop,sanat müziği,deep turkish pop
7fn8lvWgVZ9VPzdy07MF3h,zuhal eröz,22.0,0.0,arabesk,arabesk,,
6BIZQ3kYzQaElSq2r2Dmzn,enver yılmaz,21.0,0.0,arabesk,arabesk,,arabesk
4ftlJa0vGuiFcRimTfEPhn,hülya şenkul,21.0,0.0,arabesk,arabesk,,
3pTc6W5CnmrtN067NDuYmb,kontlar,20.0,0.0,anatolian rock,"anatolian rock, surf rock",,
1WnDWZkJ05xYUy7SI8jOiz,kaan mazhar,20.0,0.0,turkish pop,turkish pop,,
0liybfqviEpttfynhF5kCJ,ozan öner,20.0,0.0,turkish pop,turkish pop,,
6k43swTK8rsAWYl4nT6oGb,gülay eralp,20.0,0.0,turkish pop,turkish pop,,
6we4xkhrsfMxH16xkpvdhO,beyaz önlük,20.0,4.0,turkish pop,,,
6VYns8AYb7LcD0IlhvjHyP,ali atasagun,20.0,0.0,anatolian rock,anatolian rock,,
0qwktCWNXxQIePpq1jWXQX,mehmet karaca,19.0,0.0,arabesk,arabesk,,
3Wtfh94o66mP3ylaMtzU4W,ayşe cemil,19.0,0.0,"anatolian rock, psychedelic rock","anatolian rock, psychedelic rock",,turkish psych
4AkItUIiKeaD9ieHb78CAK,faruk akel,18.0,0.0,anatolian rock,anatolian rock,,
2f6gH3LYGaNzdwHQBFDbfJ,burak uçkun,18.0,6.0,turkish pop,turkish pop,,
7rw3AlXzJufWN8UEtmUy4P,ayşe mine,18.0,0.0,arabesk,"arabesk, turkish pop",,
4ii1Fq3MqBQCZ93O1OvYhh,dostlar korosu,17.0,0.0,turkish pop,turkish pop,,
5oyPDu3sRwvvi1RK97K3BO,banu ünüvar,17.0,0.0,turkish pop,turkish pop,,
09zrxsP0iyc4pnddT3XvaH,doruk onatkut,17.0,0.0,anatolian rock,"anatolian rock, oyun havasi",,
3TJMbLIKmmVDBAhtvc2ItL,kadir çetin,16.0,9.0,turkish pop,g-house,,
6CyZw8AFhwXvvPVzahbYEr,nur moray,16.0,0.0,anatolian rock,anatolian rock,rock,
5sJ0FZlPI6vkUQhnryMG9f,"zafer, banu ve hülya",13.0,0.0,turkish pop,turkish pop,,
4D36M7eFihTCth1nY96lbi,sis beşlisi,13.0,0.0,anatolian rock,anatolian rock,,
50xf3rxLsm0bFdGT6eKf5u,inceefe,12.0,0.0,turkish hip hop,turkish hip hop,,
4ruLmGPQXaT7Q1suD0dnxB,karakalp,11.0,0.0,turkish hip hop,,,
31PV6tkuifRV1cuhfreHp9,mustafa yazgan,11.0,0.0,arabesk,,,
1FRmdjCKUM95DFqLfvqEql,yabancilar,11.0,0.0,anatolian rock,,,
1tXhTvWdQtKiyNxGwHc219,ayhan anıl,11.0,0.0,anatolian rock,anatolian rock,,
5cU0or6VT3G11dFPqG4zaH,uğur işık,11.0,1.0,anatolian rock,traditional music,,
3nd5MzfcsvgTjEpN4sfp4w,ayşen tan,11.0,3.0,turkish pop,turkish pop,,
5W7FPQicCBLwa0NMtQvRqi,kaan gökman,11.0,19.0,"turkish pop, oyun havasi",turkish pop,,
0lTU5lMra8x6NAvkNt3MrH,hakkı yalçın,10.0,0.0,arabesk,,,
5rgpYd0ABf0b7NzQ4Lu0WT,timur selçuk,10.0,0.0,turkish pop,"anatolian rock, turkish pop",sanat müziği,"turkish jazz, turkish psych"
74igYBT7os1c4DzoMHAEO1,ebru ethredge,10.0,0.0,turkish pop,turkish pop,,
4bQPhUVxkCFk1VjNJdl4Wy,mavi çocuklar,9.0,0.0,anatolian rock,anatolian rock,,
5dIwm02QSv0SgIMR6yTcHA,zeynep yılmaz,9.0,0.0,turkish pop,,,
33pirAK2c5LrJzofB72ADC,alara canay,9.0,8.0,turkish pop,turkish pop,,
2qdww9W6JlYykxtT2ls9Wd,ali ergün,8.0,0.0,arabesk,arabesk,,
43J0DUW2W4s0r0q9gjyvGp,bülent danış,8.0,0.0,arabesk,arabesk,,
0oXVl6KiQUeMmy0dZTZfZ2,fatoş dündar,7.0,0.0,turkish pop,turkish pop,,
099WUUBi7z2aedA24Cv5pk,kontrastlar,7.0,0.0,anatolian rock,anatolian rock,,
7w8HEI0QNeaWSdNrXE878V,hakan yaşa,6.0,0.0,arabesk,arabesk,,
7Dag7mZtWwoxCDwUhD9ABQ,tuğçe san,6.0,0.0,turkish pop,"organic house, downtempo","pop, dans",
3aKgy2aqRRSd4pb8iOKed8,kıvanç kutlumuş,5.0,3.0,turkish pop,,,
7zRRJK11f32xjUA10NvbTX,can şengün,5.0,0.0,turkish pop,,,
4fvXqYfwgCFCoZM8AlPuIX,kent yedilisi,4.0,0.0,anatolian rock,anatolian rock,,
2gWpN8HQ0rSKB24OpjTbEF,raptiye,4.0,0.0,turkish hip hop,turkish hip hop,,
5dpVGAXtJHP2aYmpEIICkn,esra sarı,4.0,0.0,arabesk,arabesk,,
1rvZoY8uOE3h0uPguBgdLa,nezih karabiber,3.0,0.0,turkish pop,tango,,
4sJVpvx5Z0jdN6sSVVmmRr,özgür özgüler,3.0,10.0,arabesk,,,
63WxDIXJXk7LSn0rLALUf3,şeytani vuruş,2.0,0.0,turkish hip hop,,,
5DhhzeMJvlhOJ3HVqDyXfT,hakan mc,2.0,0.0,turkish hip hop,turkish hip hop,,
6sRtOE8HVK51ptGUx0ni72,mahsun kirmizigül,2.0,0.0,arabesk,"arabesk, turkish pop, oyun havasi",,
4hSdjxRyzXPKgpAcBteAbN,darağacı,1.0,0.0,turkish hip hop,turkish hip hop,,
5FCykuxU5WxmNnObfJpmqS,çağrışım,1.0,0.0,anatolian rock,anatolian rock,,
1Rg2kIoh51i7hzie9gg7Hi,t-ekspres,1.0,0.0,"turkish pop, oyun havasi",,,
1dadDomVp0CchFSsIbjtBB,tatbikat,0.0,0.0,turkish hip hop,,,
2P5eDR3wFx0EyYguCVnWzS,mic i-30,0.0,0.0,turkish hip hop,ballet,,
,,,,,"rally house, jungle",,
,'nightcall,,,,,,
,...aaaarrghh...,,,,,pop,
,0-xcopy,,,,,,turkish metal
,100 derece,,,,punk,,
,110,,,,german hip hop,,turkish rock
,12 metercube soundsystem,,,,,,
,123,,,,,house,turkish jazz
,1nsta kerocqn,,,,,,
,2/5 bz,,,,"electroacoustic, experimental, avant-garde",,
,2kutup,,,,,,
,2rule,,,,,ska,
,330,,,,"kayokyoku, enka",,
,4 vokal,,,,choral,,
,4ykt,,,,,,
,51,,,,"rally house, jungle",,
,6zm,,,,,,
,7pf2p,,,,,,
,9vss,,,,,,
,a capella boğaziçi,,,,,,
,a thousand allies,,,,doom metal,,
,a. taylan cemgil,,,,,,
,a. yıldan dirik,,,,,,
,a.s.d.,,,,"mariachi, música mexicana",,
,a.yarr.k,,,,,,
,aaron kohen,,,,,,
,abbas ibrahim,,,,,,
,abbas karacan,,,,,,
,abdal haluk tolga i̇lhan,,,,"arabesk, karadeniz folk",halk,
,abdi coşkun,,,,sufi,,
,abdullah arslan,,,,,,
,abdullah nail bayşu,,,,,,
,abdullah yazıc,,,,,,
,abdullah şakar,,,,,,
,abdurrahman bahir efendi,,,,,,
,abdurrahman kızılay,,,,,klasik,
,abdurrahman refia efendi,,,,,,
,abdurrahman saracoğlu,,,,,,
,abdurrahman tarikçi,,,,,,
,abdurrahman önül,,,,,,
,abdussalam hawwa,,,,,,
,abdül kadir,,,,,,
,abdülaziz efendi,,,,,,
,abdülhak hamid tarhan,,,,,,
,abdülhalim ağa,,,,,,
,abdülmecid şeyhi,,,,,,
,abidin dino,,,,,,
,abidin yılık,,,,,,
,abolish,,,,,,
,abuzer karakoç,,,,karadeniz folk,halk,
,acaipademler,,,,,,
,acedia,,,,"breakbeat, big beat",,
,acid trippin,,,,,,
,acid work,,,,,,
,acrosome,,,,,,
,ada,,,,,,
,adem gülşen,,,,,,
,adem karabey,,,,,,
,adem sevinç,,,,karadeniz folk,,
,adem şahin,,,,,,
,adile kurt karatepe,,,,,halk,
,adile sultan,,,,,,
,adnan aydemir,,,,,,
,adnan karaduman,,,,,,
,adnan kisaç,,,,,,
,adnan koç,,,,traditional music,,
,adnan mungan,,,,,halk,
,adnan çoban,,,,,,
,adnan üryani,,,,,,
,adnan şeker,,,,,,
,adrenalin,,,,"christian rock, ccm, christian alternative rock, christian, christian pop",,
,adviruz,,,,,,
,adytum,,,,"idm, breakcore",latin,turkish metal
,aegnor,,,,,metal,turkish metal
,aferim,,,,,,
,affliction,,,,"metalcore, post-hardcore, screamo",,turkish metal
,afgan,,,,"indonesian pop, malay, indonesian r&b",,
,afordisman salihins,,,,,,
,afşin akın,,,,,,
,aga b,,,,,,turkish hip hop
,age reform,,,,,,
,agopos alyanak,,,,,,
,ah! kosmos,,,,dark ambient,,turkish electronic
,ahmed adnan saygun,,,,,klasik,
,ahmed ahmedov,,,,,,
,ahmed arif,,,,,,
,ahmed arifi bey,,,,,,
,ahmed hulusi,,,,,,
,ahmet ali arslan,,,,,,turkish jazz
,ahmet altuğ,,,,,,
,ahmet altınel,,,,,,
,ahmet avni konuk,,,,,,
,ahmet aymutlu,,,,,,
,ahmet aşkın tuna,,,,,"folk, klasik",
,ahmet baki çallıoğlu,,,,,,
,ahmet baydaroğlu,,,,,,
,ahmet bektas,,,,,,
,ahmet bölen,,,,,,
,ahmet bülent ekin,,,,sufi,,
,ahmet celal tokses,,,,,,
,ahmet cemalettin çinkılıç,,,,,,
,ahmet cemil cankat,,,,,,
,ahmet cengizoğlu,,,,,,
,ahmet cennetoğlu,,,,,,
,ahmet dinleyen,,,,,,
,ahmet dumlupınar,,,,,,
,ahmet erdoğdular,,,,sufi,,
,ahmet feyzi bey,,,,,,
,ahmet gazi ayhan,,,,oyun havasi,halk,
,ahmet güvenç,,,,,,
,ahmet haşim,,,,,,
,ahmet i̇hvani,,,,,,turkish folk
,ahmet i̇zgi,,,,,,
,ahmet kadri rizeli,,,,,dans,
,ahmet kanneci,,,,,klasik,
,ahmet karabacak,,,,,,
,ahmet karaferya,,,,,rock,
,ahmet kehri,,,,,,
,ahmet kenan bilgiç,,,,,,
,ahmet kulik,,,,,,
,ahmet kurtaran,,,,,"pop, folk",
,ahmet kuşgöz,,,,oyun havasi,,
,ahmet m. özgül,,,,,,
,ahmet meter,,,,,,
,ahmet mithat güpgüpoğlu,,,,,"caz, klasik",
,ahmet muhtar ataman,,,,,,
,ahmet muhtar paşa,,,,,,
,ahmet rasim bey,,,,,,
,ahmet remzi dede,,,,,rap,
,ahmet reşat paşa,,,,,,
,ahmet rıfat bey,,,,,,
,ahmet sedat başar,,,,,halk,
,ahmet sedat öztoprak,,,,,sanat müziği,
,ahmet selçuk i̇lkan,,,,arabesk,,arabesk
,ahmet sendil,,,,"minimal techno, tech house",,
,ahmet sinan hatipoğlu,,,,,,
,ahmet sipahi,,,,,klasik,turkish alt-pop
,ahmet toz,,,,,,
,ahmet uzel,,,,,,
,ahmet yamacı,,,,,halk,
,ahmet yatman,,,,oyun havasi,,
,ahmet yekta madran,,,,,,
,ahmet çalışır,,,,sufi,klasik,
,ahmet çağlaroğlu,,,,,,
,ahmet özden,,,,oyun havasi,,
,ahmet şahin,,,,sufi,,
,ahmet şenyüz,,,,sufi,,
,ahmetcan gökçeer,,,,,,
,ahu gural,,,,,,
,ahu kelesoglu,,,,,,
,ahu sağlam,,,,,,
,ahuzar,,,,karadeniz folk,,
,ahırkapı büyük roman orkestrası,,,,oyun havasi,halk,
,ais ezhel,,,,,"trap, rap, pop",
,ak parti,,,,"pagode, samba",,
,aka gündüz kutbay,,,,sufi,,
,akaege,,,,,,
,akatay project,,,,native american music,,turkish jazz
,akay ertit,,,,,,
,akay temiz,,,,,,
,akbaba i̇kilisi,,,,"anatolian rock, oyun havasi, arabesk",,turkish psych
,akdeniz erbaş,,,,,,
,akgün çöl,,,,early music,,
,akkirmani,,,,,,
,akraba evliliği ve sakat çocuklar,,,,,,
,akrunant,,,,black metal,,
,akın,,,,"classic country, country, traditional country",,
,akın aral,,,,,,
,akın büyükkaraca,,,,,pop,
,akın eldes,,,,,,turkish jazz
,akın sevgör,,,,,,turkish electronic
,akın özkan,,,,,,
,alaaddin arslan,,,,,,
,alaaddin palandöken,,,,,,
,alaeddin sezen,,,,,,
,alaeddin yavaşca,,,,ghazal,klasik,
,alamooga esinlenmeler,,,,,,
,alan chehab quartet,,,,,,
,alatav,,,,,,
,albatros,,,,,,
,alberto hemsi,,,,,,
,alem-i adastra,,,,organic house,,
,alen konakoğlu,,,,,"halk, arabesk, alternatif, rock",
,alexa moon,,,,,,
,ali arif ersen,,,,,,
,ali ata dibek,,,,,,
,ali aşkın,,,,,,
,ali baba,,,,,rap,
,ali balkan,,,,traditional music,,
,ali barut,,,,,,
,ali bektas,,,,"sufi, contemporary classical",,
,ali bozan,,,,,,
,ali burç,,,,,,
,ali can,,,,,,
,ali ciyez,,,,,,
,ali darmar,,,,,,
,ali doğan ergin,,,,sufi,,
,ali doğan gönültaş,,,,,,
,ali durak,,,,,,
,ali emektar,,,,,,
,ali erel,,,,,,
,ali erenus,,,,,,
,ali erköse,,,,,klasik,
,ali faik ozansoy,,,,,sanat müziği,
,ali i̇hsan doğan,,,,oyun havasi,,
,ali i̇hsan erdoğan,,,,,,
,ali i̇hsan kısaç,,,,,,
,ali i̇lkan,,,,,,
,ali i̇çinger,,,,,,
,ali kaan gebeş,,,,,,
,ali kocadinç,,,,,,
,ali kıl,,,,miami bass,,
,ali meydanioğlu,,,,,,turkish singer-songwriter
,ali nafile,,,,,,
,ali osman güney,,,,,rap,
,ali paşa,,,,,,
,ali perret,,,,"free jazz, acid jazz, jazz fusion","caz, akustik, elektronik",
,ali rıfat çağatay,,,,,,
,ali rıza albayrak,,,,,halk,turkish folk
,ali rıza avni tınaz,,,,,klasik,
,ali rıza güner,,,,,,
,ali rıza sağman,,,,,,
,ali rıza şahin,,,,,,
,ali sarcan,,,,,,
,ali sarıgül,,,,,akustik,
,ali selçuk özgürdal,,,,,,
,ali seval,,,,neoclassical,,
,ali sinan erdemsel,,,,,,
,ali sural,,,,,,
,ali tan,,,,,,
,ali taşkıran,,,,,,
,ali tüfekçi,,,,,,
,ali ulvi elöve,,,,,,
,ali ulvi koruyucu,,,,,,
,ali vecdi bingöl,,,,,klasik,
,ali çetinkaya,,,,,,
,ali çevik,,,,,,
,ali şenozan,,,,,sanat müziği,
,alican & soner,,,,progressive house,"elektronik, punk",
,alimorbid,,,,,,
,alin,,,,,rap,
,aliço,,,,cumbia,,
,alkera,,,,progressive metal,,turkish metal
,alp erkin çakmak,,,,,,
,alp ersönmez,,,,,caz,turkish jazz
,alp turaç,,,,,,
,alp yağız doğan,,,,,,
,alpan aytekin,,,,,,
,alpaslan ertüngealp,,,,"chamber music, hip house",rap,
,alpay ünyaylar,,,,,,
,alpay şalt,,,,,,
,alper asutay,,,,,,
,alper ayorak,,,,,,
,alper gönen,,,,,,
,alper i̇ratcı,,,,,,
,alper maral,,,,"electroacoustic, avant-garde, experimental",,
,alper narman,,,,,pop,
,alper uzkur,,,,,,
,alper uşar,,,,,,
,alper volkan dikyar,,,,,,
,alper çam,,,,,,
,alperen ünal,,,,,,
,alpha minus,,,,,,turkish electronic
,alphadub,,,,,,
,altan,,,,"celtic, celtic rock, traditional folk, folk, traditional music",,
,altar,,,,witch house,,
,altay oktar,,,,,,
,altona,,,,,,
,altuğ öztunç,,,,,,
,altın soylu,,,,,,
,alya,,,,"post-punk, cold wave, darkwave",,
,amadeus yaylı grubu,,,,,,
,amir,,,,,rap,
,amon,,,,,,turkish trap
,anatolian wisdom,,,,black metal,,turkish metal
